gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,gs_levels,rationale,gap_notes,model,timestamp
NOT.4.5,Archivierung langfristig benötigter Daten,normal-SdT,vollständig,0.6965,OPS.1.2.2.A9; OPS.1.2.2.A16; OPS.1.2.2.A18; OPS.1.2.2.A8; OPS.1.2.2.A19,OPS.1.2.2.A9: Auswahl geeigneter Datenformate für die Archivierung von Dokumenten; OPS.1.2.2.A16: Regelmäßige Erneuerung technischer Archivsystem-Komponenten; OPS.1.2.2.A18: Verwendung geeigneter Archivmedien; OPS.1.2.2.A8: Protokollierung der Archivzugriffe; OPS.1.2.2.A19: Regelmäßige Funktions- und Recoverytests bei der Archivierung,Basis; Standard; Standard; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.5.1,Zum Archiv gehörende Assets,normal-SdT,vollständig,0.6429,OPS.1.2.2.A19; OPS.1.2.2.A16; OPS.1.2.2.A8; OPS.1.2.2.A7; OPS.1.2.2.A18,OPS.1.2.2.A19: Regelmäßige Funktions- und Recoverytests bei der Archivierung; OPS.1.2.2.A16: Regelmäßige Erneuerung technischer Archivsystem-Komponenten; OPS.1.2.2.A8: Protokollierung der Archivzugriffe; OPS.1.2.2.A7: Regelmäßige Datensicherung der System- und Archivdaten; OPS.1.2.2.A18: Verwendung geeigneter Archivmedien,Standard; Standard; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.5.2,Zum Archiv gehörende Dokumentation,normal-SdT,vollständig,0.6676,OPS.1.2.2.A8; DER.4.A12; OPS.1.2.2.A16; OPS.1.2.2.A9; OPS.1.2.2.A13,OPS.1.2.2.A8: Protokollierung der Archivzugriffe; DER.4.A12: Dokumentation im Notfallmanagement-Prozess; OPS.1.2.2.A16: Regelmäßige Erneuerung technischer Archivsystem-Komponenten; OPS.1.2.2.A9: Auswahl geeigneter Datenformate für die Archivierung von Dokumenten; OPS.1.2.2.A13: Regelmäßige Revision der Archivierungsprozesse,Basis; Erhöht; Standard; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.6,Geschützte Aufbewahrung,normal-SdT,vollständig,0.7116,CON.3.A2; CON.3.A14; CON.3.A6; CON.3.A13; CON.3.A4,CON.3.A2: Festlegung der Verfahrensweisen für die Datensicherung; CON.3.A14: Schutz von Datensicherungen; CON.3.A6: Entwicklung eines Datensicherungskonzepts; CON.3.A13: Einsatz kryptografischer Verfahren bei der Datensicherung; CON.3.A4: Erstellung von Datensicherungsplänen,Basis; Basis; Standard; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.7,Versionierte Datensicherung,normal-SdT,vollständig,0.6506,CON.3.A2; CON.3.A6; CON.3.A4; CON.3.A15; CON.3.A5,CON.3.A2: Festlegung der Verfahrensweisen für die Datensicherung; CON.3.A6: Entwicklung eines Datensicherungskonzepts; CON.3.A4: Erstellung von Datensicherungsplänen; CON.3.A15: Regelmäßiges Testen der Datensicherungen; CON.3.A5: Regelmäßige Datensicherung,Basis; Standard; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.8,Verschlüsselte Datensicherung,normal-SdT,vollständig,0.708,CON.3.A13; CON.1.A2; CON.3.A2; CON.3.A14; CON.3.A6,CON.3.A13: Einsatz kryptografischer Verfahren bei der Datensicherung; CON.1.A2: Datensicherung beim Einsatz kryptografischer Verfahren; CON.3.A2: Festlegung der Verfahrensweisen für die Datensicherung; CON.3.A14: Schutz von Datensicherungen; CON.3.A6: Entwicklung eines Datensicherungskonzepts,Erhöht; Basis; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.9,Speichermedien,normal-SdT,vollständig,0.6508,CON.3.A12; CON.3.A2; DER.2.2.A12; DER.2.2.A8; CON.3.A9,CON.3.A12: Sichere Aufbewahrung der Speichermedien für die Datensicherungen; CON.3.A2: Festlegung der Verfahrensweisen für die Datensicherung; DER.2.2.A12: Sichere Verwahrung von Originaldatenträgern und Beweismitteln; DER.2.2.A8: Auswahl und Reihenfolge der zu sichernden Beweismittel; CON.3.A9: Voraussetzungen für die Online-Datensicherung,Basis; Basis; Standard; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.10,Getrennte Aufbewahrung,normal-SdT,vollständig,0.6704,DER.2.2.A12; CON.3.A2; CON.3.A12; CON.3.A9; DER.2.2.A8,DER.2.2.A12: Sichere Verwahrung von Originaldatenträgern und Beweismitteln; CON.3.A2: Festlegung der Verfahrensweisen für die Datensicherung; CON.3.A12: Sichere Aufbewahrung der Speichermedien für die Datensicherungen; CON.3.A9: Voraussetzungen für die Online-Datensicherung; DER.2.2.A8: Auswahl und Reihenfolge der zu sichernden Beweismittel,Standard; Basis; Basis; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.11,Datenträgerarchiv,normal-SdT,vollständig,0.6494,OPS.1.2.2.A3; OPS.1.2.2.A19; DER.2.2.A12; OPS.1.2.2.A6; OPS.1.2.2.A16,OPS.1.2.2.A3: Geeignete Aufstellung von Archivsystemen und Lagerung von Archivmedien; OPS.1.2.2.A19: Regelmäßige Funktions- und Recoverytests bei der Archivierung; DER.2.2.A12: Sichere Verwahrung von Originaldatenträgern und Beweismitteln; OPS.1.2.2.A6: Schutz der Integrität der Indexdatenbank von Archivsystemen; OPS.1.2.2.A16: Regelmäßige Erneuerung technischer Archivsystem-Komponenten,Basis; Standard; Standard; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.13,Datensouveränität,normal-SdT,vollständig,0.6722,OPS.2.2.A11; OPS.2.3.A20; CON.3.A6; OPS.2.2.A16; CON.3.A9,OPS.2.2.A11: Erstellung eines Notfallkonzeptes für einen Cloud-Dienst; OPS.2.3.A20: Etablierung sowie Einbeziehung von Anbietenden von Outsourcing im Notfallkonzept; CON.3.A6: Entwicklung eines Datensicherungskonzepts; OPS.2.2.A16: Durchführung eigener Datensicherungen; CON.3.A9: Voraussetzungen für die Online-Datensicherung,Standard; Standard; Standard; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.14,Offline-Kopie,normal-SdT,vollständig,0.6282,CON.3.A9; OPS.1.1.2.A26; CON.3.A2,CON.3.A9: Voraussetzungen für die Online-Datensicherung; OPS.1.1.2.A26: Backup der Konfiguration; CON.3.A2: Festlegung der Verfahrensweisen für die Datensicherung,Standard; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.15,Vorgehen zur Wiederherstellung,normal-SdT,vollständig,0.6751,DER.4.A12; OPS.1.1.2.A11; DER.2.1.A16; DER.4.A7; DER.2.1.A6,DER.4.A12: Dokumentation im Notfallmanagement-Prozess; OPS.1.1.2.A11: Dokumentation von IT-Administrationstätigkeiten; DER.2.1.A16: Dokumentation der Behebung von Sicherheitsvorfällen; DER.4.A7: Erstellung eines Notfallkonzepts; DER.2.1.A6: Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen,Erhöht; Standard; Standard; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.16,Test der Datensicherung,normal-SdT,vollständig,0.6714,CON.3.A15; CON.3.A6; CON.3.A2; CON.3.A14; CON.3.A4,CON.3.A15: Regelmäßiges Testen der Datensicherungen; CON.3.A6: Entwicklung eines Datensicherungskonzepts; CON.3.A2: Festlegung der Verfahrensweisen für die Datensicherung; CON.3.A14: Schutz von Datensicherungen; CON.3.A4: Erstellung von Datensicherungsplänen,Basis; Standard; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.16.1,Test der Wiederherstellung,normal-SdT,vollständig,0.6605,CON.3.A15; CON.3.A2; DER.2.1.A6; CON.3.A6; DER.2.2.A8,CON.3.A15: Regelmäßiges Testen der Datensicherungen; CON.3.A2: Festlegung der Verfahrensweisen für die Datensicherung; DER.2.1.A6: Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen; CON.3.A6: Entwicklung eines Datensicherungskonzepts; DER.2.2.A8: Auswahl und Reihenfolge der zu sichernden Beweismittel,Basis; Basis; Basis; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.1.1,Verfahren und Regelungen,normal-SdT,vollständig,0.6544,ISMS.1.A7; ISMS.1.A11; DER.3.1.A5; ISMS.1.A13; ISMS.1.A12,ISMS.1.A7: Festlegung von Sicherheitsmaßnahmen; ISMS.1.A11: Aufrechterhaltung der Informationssicherheit; DER.3.1.A5: Integration in den Informationssicherheitsprozess; ISMS.1.A13: Dokumentation des Sicherheitsprozesses; ISMS.1.A12: Management-Berichte zur Informationssicherheit,Basis; Standard; Standard; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.1.1.1,Auswertung der Gefährdungslage,normal-SdT,vollständig,0.7044,ISMS.1.A11; ISMS.1.A12; ISMS.1.A7; ISMS.1.A17; DER.3.1.A5,ISMS.1.A11: Aufrechterhaltung der Informationssicherheit; ISMS.1.A12: Management-Berichte zur Informationssicherheit; ISMS.1.A7: Festlegung von Sicherheitsmaßnahmen; ISMS.1.A17: Abschließen von Versicherungen; DER.3.1.A5: Integration in den Informationssicherheitsprozess,Standard; Standard; Basis; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.1.1.3,Auswertung von Auditergebnissen,normal-SdT,vollständig,0.6373,DER.3.1.A21; DER.3.1.A3; DER.3.1.A26; DER.1.A13; DER.3.1.A25,DER.3.1.A21: Auswertung der Prüfungen; DER.3.1.A3: Durchführung eines Audits; DER.3.1.A26: Überwachen und Anpassen des Auditprogramms; DER.1.A13: Regelmäßige Audits der Detektionssysteme; DER.3.1.A25: Nachbereitung eines Audits,Standard; Basis; Standard; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.1.1.4,Auswertung von Sicherheitsvorfällen,normal-SdT,vollständig,0.6659,DER.2.1.A22; DER.2.1.A18; DER.2.1.A17; DER.1.A13; DER.4.A14,DER.2.1.A22: Überprüfung der Effizienz des Managementsystems zur Behandlung von Sicherheitsvorfällen; DER.2.1.A18: Weiterentwicklung der Prozesse durch Erkenntnisse aus Sicherheitsvorfällen und Branchenentwicklungen; DER.2.1.A17: Nachbereitung von Sicherheitsvorfällen; DER.1.A13: Regelmäßige Audits der Detektionssysteme; DER.4.A14: Regelmäßige Überprüfung und Verbesserung der Notfallmaßnahmen,Erhöht; Standard; Standard; Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.3.1,Aufbau und Pflege eines Auditprogramms,normal-SdT,vollständig,0.6536,DER.3.1.A26; DER.3.1.A3; DER.3.1.A21; DER.3.1.A15; DER.3.1.A17,DER.3.1.A26: Überwachen und Anpassen des Auditprogramms; DER.3.1.A3: Durchführung eines Audits; DER.3.1.A21: Auswertung der Prüfungen; DER.3.1.A15: Auswahl von geeigneten Prüfmethoden; DER.3.1.A17: Durchführung der Vor-Ort-Prüfung,Standard; Basis; Standard; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.3.1.1,Erstellen eines Auditsplans,normal-SdT,vollständig,0.7092,DER.3.1.A10; DER.3.1.A17; DER.3.1.A3; DER.3.1.A13; DER.3.1.A19,DER.3.1.A10: Erstellung eines Audit- oder Revisionsplans; DER.3.1.A17: Durchführung der Vor-Ort-Prüfung; DER.3.1.A3: Durchführung eines Audits; DER.3.1.A13: Sichtung und Prüfung der Dokumente; DER.3.1.A19: Überprüfung des Risikobehandlungsplans,Standard; Standard; Basis; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.3.1.2,Planen von internen Audits,normal-SdT,vollständig,0.6633,DER.3.1.A19; DER.3.1.A3; DER.3.1.A26; DER.3.1.A17; DER.3.1.A13,DER.3.1.A19: Überprüfung des Risikobehandlungsplans; DER.3.1.A3: Durchführung eines Audits; DER.3.1.A26: Überwachen und Anpassen des Auditprogramms; DER.3.1.A17: Durchführung der Vor-Ort-Prüfung; DER.3.1.A13: Sichtung und Prüfung der Dokumente,Standard; Basis; Standard; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.3.1.3,Auswahl des Auditteams,normal-SdT,vollständig,0.6843,DER.3.1.A15; DER.3.1.A9; DER.3.1.A3; DER.3.1.A11; DER.3.1.A17,DER.3.1.A15: Auswahl von geeigneten Prüfmethoden; DER.3.1.A9: Auswahl eines geeigneten Audit- oder Revionsteams; DER.3.1.A3: Durchführung eines Audits; DER.3.1.A11: Kommunikation und Verhalten während der Prüfungen; DER.3.1.A17: Durchführung der Vor-Ort-Prüfung,Standard; Standard; Basis; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.3.1.4,Umfang von Audits,normal-SdT,vollständig,0.6361,DER.3.1.A3; DER.3.1.A26; DER.3.1.A17; DER.3.1.A21; DER.3.1.A13,DER.3.1.A3: Durchführung eines Audits; DER.3.1.A26: Überwachen und Anpassen des Auditprogramms; DER.3.1.A17: Durchführung der Vor-Ort-Prüfung; DER.3.1.A21: Auswertung der Prüfungen; DER.3.1.A13: Sichtung und Prüfung der Dokumente,Basis; Standard; Standard; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.4.1,Dokumentation von Auditergebnissen,normal-SdT,vollständig,0.6784,DER.3.1.A3; DER.3.1.A21; DER.3.1.A13; DER.3.1.A22; DER.3.1.A17,DER.3.1.A3: Durchführung eines Audits; DER.3.1.A21: Auswertung der Prüfungen; DER.3.1.A13: Sichtung und Prüfung der Dokumente; DER.3.1.A22: Erstellung eines Auditberichts; DER.3.1.A17: Durchführung der Vor-Ort-Prüfung,Basis; Standard; Standard; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.4.1.1,Einheitliches Bewertungsschema,normal-SdT,vollständig,0.656,DER.3.1.A6; DER.3.1.A21; DER.3.1.A15; DER.3.1.A26; DER.3.1.A3,DER.3.1.A6: Definition der Prüfungsgrundlage und eines einheitlichen Bewertungsschemas; DER.3.1.A21: Auswertung der Prüfungen; DER.3.1.A15: Auswahl von geeigneten Prüfmethoden; DER.3.1.A26: Überwachen und Anpassen des Auditprogramms; DER.3.1.A3: Durchführung eines Audits,Standard; Standard; Standard; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.4.1.2,Kommunikation an Stakeholder,normal-SdT,vollständig,0.6088,DER.3.1.A3,DER.3.1.A3: Durchführung eines Audits,Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.5.1,Eignungsprüfung,normal-SdT,vollständig,0.7209,ISMS.1.A12; ISMS.1.A11; ISMS.1.A1; ISMS.1.A7; ISMS.1.A2,ISMS.1.A12: Management-Berichte zur Informationssicherheit; ISMS.1.A11: Aufrechterhaltung der Informationssicherheit; ISMS.1.A1: Übernahme der Gesamtverantwortung für Informationssicherheit durch die Leitung; ISMS.1.A7: Festlegung von Sicherheitsmaßnahmen; ISMS.1.A2: Festlegung der Sicherheitsziele und -strategie,Standard; Standard; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.5.1.1,Ergebnisse von Folgemaßnahmen,normal-SdT,vollständig,0.6215,DER.3.1.A21; DER.3.1.A3; DER.3.1.A13,DER.3.1.A21: Auswertung der Prüfungen; DER.3.1.A3: Durchführung eines Audits; DER.3.1.A13: Sichtung und Prüfung der Dokumente,Standard; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.5.1.2,Geänderte Rahmenbedingungen,normal-SdT,vollständig,0.6684,ISMS.1.A11; ISMS.1.A12; DER.3.1.A5; ISMS.1.A17; ISMS.1.A7,ISMS.1.A11: Aufrechterhaltung der Informationssicherheit; ISMS.1.A12: Management-Berichte zur Informationssicherheit; DER.3.1.A5: Integration in den Informationssicherheitsprozess; ISMS.1.A17: Abschließen von Versicherungen; ISMS.1.A7: Festlegung von Sicherheitsmaßnahmen,Standard; Standard; Standard; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.5.1.3,Erfolge und Probleme,normal-SdT,vollständig,0.6845,ISMS.1.A11; ISMS.1.A12; DER.3.1.A5; ISMS.1.A13; ISMS.1.A7,ISMS.1.A11: Aufrechterhaltung der Informationssicherheit; ISMS.1.A12: Management-Berichte zur Informationssicherheit; DER.3.1.A5: Integration in den Informationssicherheitsprozess; ISMS.1.A13: Dokumentation des Sicherheitsprozesses; ISMS.1.A7: Festlegung von Sicherheitsmaßnahmen,Standard; Standard; Standard; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.5.1.4,Interne Überprüfungen und Audits,normal-SdT,vollständig,0.6742,DER.3.1.A5; ISMS.1.A11; ISMS.1.A12; DER.3.1.A21; DER.3.1.A24,DER.3.1.A5: Integration in den Informationssicherheitsprozess; ISMS.1.A11: Aufrechterhaltung der Informationssicherheit; ISMS.1.A12: Management-Berichte zur Informationssicherheit; DER.3.1.A21: Auswertung der Prüfungen; DER.3.1.A24: Abschluss des Audits oder der Revision,Standard; Standard; Standard; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.5.1.5,Eignungsprüfung bisheriger Sicherheitsmaßnahmen,normal-SdT,vollständig,0.6491,DER.2.1.A22; DER.1.A13; DER.3.1.A21; DER.4.A14; DER.4.A15,DER.2.1.A22: Überprüfung der Effizienz des Managementsystems zur Behandlung von Sicherheitsvorfällen; DER.1.A13: Regelmäßige Audits der Detektionssysteme; DER.3.1.A21: Auswertung der Prüfungen; DER.4.A14: Regelmäßige Überprüfung und Verbesserung der Notfallmaßnahmen; DER.4.A15: Bewertung der Leistungsfähigkeit des Notfallmanagementsystems,Erhöht; Standard; Standard; Erhöht; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.5.1.6,Rückmeldung von Stakeholdern,normal-SdT,vollständig,0.6884,ISMS.1.A11; DER.3.1.A5; ISMS.1.A12; ISMS.1.A7; DER.2.1.A22,ISMS.1.A11: Aufrechterhaltung der Informationssicherheit; DER.3.1.A5: Integration in den Informationssicherheitsprozess; ISMS.1.A12: Management-Berichte zur Informationssicherheit; ISMS.1.A7: Festlegung von Sicherheitsmaßnahmen; DER.2.1.A22: Überprüfung der Effizienz des Managementsystems zur Behandlung von Sicherheitsvorfällen,Standard; Standard; Standard; Basis; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.5.1.7,Status des Realisierungsplans,normal-SdT,vollständig,0.6518,ISMS.1.A11; ISMS.1.A12; DER.3.1.A5; DER.3.1.A19; ISMS.1.A17,ISMS.1.A11: Aufrechterhaltung der Informationssicherheit; ISMS.1.A12: Management-Berichte zur Informationssicherheit; DER.3.1.A5: Integration in den Informationssicherheitsprozess; DER.3.1.A19: Überprüfung des Risikobehandlungsplans; ISMS.1.A17: Abschließen von Versicherungen,Standard; Standard; Standard; Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.5.1.8,Verbesserungen,normal-SdT,vollständig,0.6765,ISMS.1.A11; DER.3.1.A5; ISMS.1.A12; ISMS.1.A13; DER.3.2.A9,ISMS.1.A11: Aufrechterhaltung der Informationssicherheit; DER.3.1.A5: Integration in den Informationssicherheitsprozess; ISMS.1.A12: Management-Berichte zur Informationssicherheit; ISMS.1.A13: Dokumentation des Sicherheitsprozesses; DER.3.2.A9: Integration in den Informationssicherheitsprozess,Standard; Standard; Standard; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.5.1.9,Maßnahmenvorschläge,normal-SdT,vollständig,0.6391,DER.3.1.A3; DER.3.1.A21; DER.3.1.A25; DER.4.A14; DER.3.1.A19,DER.3.1.A3: Durchführung eines Audits; DER.3.1.A21: Auswertung der Prüfungen; DER.3.1.A25: Nachbereitung eines Audits; DER.4.A14: Regelmäßige Überprüfung und Verbesserung der Notfallmaßnahmen; DER.3.1.A19: Überprüfung des Risikobehandlungsplans,Basis; Standard; Standard; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.5.2,Bericht an die Institutionsleitung,normal-SdT,vollständig,0.6691,ISMS.1.A12; DER.4.A14; DER.2.1.A22; DER.4.A13; ISMS.1.A1,ISMS.1.A12: Management-Berichte zur Informationssicherheit; DER.4.A14: Regelmäßige Überprüfung und Verbesserung der Notfallmaßnahmen; DER.2.1.A22: Überprüfung der Effizienz des Managementsystems zur Behandlung von Sicherheitsvorfällen; DER.4.A13: Überprüfung und Steuerung des Notfallmanagement-Systems; ISMS.1.A1: Übernahme der Gesamtverantwortung für Informationssicherheit durch die Leitung,Standard; Erhöht; Erhöht; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.6.1,Sicherheitsvorfälle,normal-SdT,vollständig,0.6506,ISMS.1.A11; DER.1.A15; ISMS.1.A12; DER.1.A5; ISMS.1.A7,ISMS.1.A11: Aufrechterhaltung der Informationssicherheit; DER.1.A15: Zentrale Detektion und Echtzeitüberprüfung von Ereignismeldungen; ISMS.1.A12: Management-Berichte zur Informationssicherheit; DER.1.A5: Einsatz von mitgelieferten Systemfunktionen zur Detektion; ISMS.1.A7: Festlegung von Sicherheitsmaßnahmen,Standard; Erhöht; Standard; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.6.1.1,Sicherheitsvorfälle,normal-SdT,vollständig,0.7017,ISMS.1.A11; ISMS.1.A7; DER.2.1.A18; ISMS.1.A12; DER.1.A15,ISMS.1.A11: Aufrechterhaltung der Informationssicherheit; ISMS.1.A7: Festlegung von Sicherheitsmaßnahmen; DER.2.1.A18: Weiterentwicklung der Prozesse durch Erkenntnisse aus Sicherheitsvorfällen und Branchenentwicklungen; ISMS.1.A12: Management-Berichte zur Informationssicherheit; DER.1.A15: Zentrale Detektion und Echtzeitüberprüfung von Ereignismeldungen,Standard; Basis; Standard; Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.6.1.2,Schwachstellen,normal-SdT,vollständig,0.672,ISMS.1.A11; ISMS.1.A7; ISMS.1.A12; DER.3.1.A5; ISMS.1.A17,ISMS.1.A11: Aufrechterhaltung der Informationssicherheit; ISMS.1.A7: Festlegung von Sicherheitsmaßnahmen; ISMS.1.A12: Management-Berichte zur Informationssicherheit; DER.3.1.A5: Integration in den Informationssicherheitsprozess; ISMS.1.A17: Abschließen von Versicherungen,Standard; Basis; Standard; Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.6.1.3,Bedrohungen,normal-SdT,vollständig,0.6127,DER.2.1.A22; DER.2.1.A18; DER.4.A14; DER.1.A13; DER.1.A6,DER.2.1.A22: Überprüfung der Effizienz des Managementsystems zur Behandlung von Sicherheitsvorfällen; DER.2.1.A18: Weiterentwicklung der Prozesse durch Erkenntnisse aus Sicherheitsvorfällen und Branchenentwicklungen; DER.4.A14: Regelmäßige Überprüfung und Verbesserung der Notfallmaßnahmen; DER.1.A13: Regelmäßige Audits der Detektionssysteme; DER.1.A6: Kontinuierliche Überwachung und Auswertung von Protokollierungsdaten,Erhöht; Standard; Erhöht; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERF.7.1,Aktualität der Anforderungen,normal-SdT,vollständig,0.6089,DER.3.1.A4; DER.3.2.A13,DER.3.1.A4: Durchführung einer Revision; DER.3.2.A13: Sichtung und Prüfung der Dokumente,Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERS.1.1,Verfahren und Regelungen,normal-SdT,vollständig,0.6108,ORP.2.A4; ORP.2.A15; ORP.2.A1; ORP.2.A3,ORP.2.A4: Festlegung von Regelungen für den Einsatz von Fremdpersonal; ORP.2.A15: Qualifikation des Personals; ORP.2.A1: Geregelte Einarbeitung neuer Mitarbeitender; ORP.2.A3: Festlegung von Vertretungsregelungen,Basis; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERS.1.1.1,Dokumentation,normal-SdT,vollständig,0.6206,ORP.4.A3,ORP.4.A3: Dokumentation der Benutzendenkennungen und Rechteprofile,Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
PERS.1.1.2,Zuweisung der Aufgaben,normal-SdT,vollständig,0.6268,ORP.1.A2; ORP.2.A3; ORP.4.A2; ORP.2.A1; ORP.4.A6,"ORP.1.A2: Zuweisung der Zuständigkeiten; ORP.2.A3: Festlegung von Vertretungsregelungen; ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; ORP.2.A1: Geregelte Einarbeitung neuer Mitarbeitender; ORP.4.A6: Vergabe von Zugangsberechtigungen",Basis; Basis; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
